LATITUDE;LONGITUDE;STATES
406907;-752671;PA
407567;-736635;NY
378163;-828089;KY
434633;-859537;MI
351798;-833809;NC
444702;-939026;MN
324317;-971018;TX
335613;-802148;SC
323636;-81303;GA
366057;-1201897;CA
434891;-834025;MI
417009;-743609;NY
408912;-838887;OH
408531;-799555;PA
180284;-66533;PR
406699;-756115;PA
338777;-84771;GA
328033;-1169056;CA
384159;-899902;IL
398055;-751589;NJ
44954;-923709;WI
394861;-763908;MD
276687;-827299;FL
422279;-883931;IL
388341;-910399;MO
415328;-740595;NY
363775;-866168;TN
325352;-968895;TX
295448;-950865;TX
386934;-1220241;CA
397907;-777267;PA
42183;-880488;IL
393812;-971276;KS
375644;-902988;MO
40158;-762031;PA
45164;-93054;MN
421655;-880864;IL
327889;-892384;MS
183954;-659172;PR
470102;-1235857;WA
378114;-884415;IL
18453;-665381;PR
349835;-81926;SC
387876;-770113;MD
418086;-718854;CT
449647;-746664;NY
42578;-832456;MI
33892;-785107;NC
406572;-849555;IN
400099;-1116775;UT
39265;-1148708;NV
380054;-121334;CA
388885;-900723;IL
349747;-852898;GA
354081;-97099;OK
279574;-817287;FL
393489;-1017143;KS
355108;-973715;OK
372902;-1203217;CA
34597;-837622;GA
328565;-846329;GA
277542;-822882;FL
424576;-85698;MI
340872;-967744;OK
26216;-981264;TX
425342;-1143699;ID
399533;-742367;NJ
404828;-846321;OH
183879;-662508;PR
431726;-890613;WI
390245;-946287;KS
398983;-801855;PA
392562;-816316;WV
45786;-1224721;WA
405685;-742469;NJ
397987;-838904;OH
314188;-924084;LA
410907;-739714;NY
407804;-741829;NJ
415963;-903686;IA
369314;-826262;VA
362621;-808443;NC
33876;-1176109;CA
342616;-884021;MS
261872;-980189;TX
397139;-751731;NJ
285475;-825206;FL
357763;-952602;OK
381937;-790082;VA
349846;-819934;SC
385822;-777781;VA
357149;-916328;AR
362571;-944908;AR
408126;-761382;PA
323958;-820621;GA
480874;-1219706;WA
398581;-748053;NJ
399023;-750813;NJ
332906;-820994;GA
358162;-812962;NC
369403;-1217953;CA
403902;-797215;PA
390631;-844715;KY
468018;-1230118;WA
331197;-117209;CA
356963;-825585;NC
387927;-922479;MO
428473;-106383;WY
423794;-883493;IL
427012;-789819;NY
43082;-761265;NY
290723;-954046;TX
297647;-955317;TX
393716;-769716;MD
390674;-849044;IN
413256;-732674;CT
337355;-827426;GA
262957;-980631;TX
35725;-834938;TN
415817;-845968;OH
328483;-1060998;NM
414737;-735507;NY
428003;-880118;WI
409111;-965341;NE
393663;-1070413;CO
426834;-842836;MI
370195;-947351;KS
409078;-748412;NJ
414319;-813887;OH
326085;-1107826;AZ
428697;-848991;MI
295603;-1043653;TX
323404;-996789;TX
389546;-771292;MD
386083;-788016;VA
431802;-1241841;OR
336933;-802167;SC
388024;-768419;MD
401384;-799002;PA
34471;-844497;GA
428194;-837811;MI
397499;-773805;PA
417173;-718757;CT
310952;-882467;AL
360399;-843285;TN
39494;-842852;OH
385146;-902168;IL
386415;-845675;KY
346157;-924217;AR
399593;-759177;PA
416517;-738748;NY
383836;-1051114;CO
391163;-755216;DE
308079;-975952;TX
184225;-662391;PR
418965;-93592;IA
384397;-899169;IL
181619;-657584;PR
406396;-802228;PA
383317;-829371;KY
355468;-975445;OK
386285;-900928;IL
342687;-805681;SC
406299;-1169518;NV
428049;-830041;MI
264087;-800661;FL
414382;-755927;PA
304396;-87.23;FL
449318;-935293;MN
578185;-1523657;AK
384789;-1009031;KS
39308;-914892;MO
391316;-84851;IN
30954;-921884;LA
324681;-809178;SC
475059;-1111825;MT
403897;-759134;PA
405103;-757851;PA
272223;-802738;FL
412547;-76955;PA
387755;-846137;KY
380056;-1225033;CA
381694;-120826;CA
42691;-737271;NY
398996;-76641;PA
380706;-1205501;CA
615539;-1490035;AK
325546;-958641;TX
323996;-1008582;TX
39744;-843943;OH
415839;-83888;OH
411856;-743787;NJ
34738;-779908;NC
422954;-879115;IL
384579;-900834;IL
390391;-804616;WV
422022;-834839;MI
390599;-774443;VA
334589;-843379;GA
31911;-877419;AL
35864;-815978;NC
295861;-985563;TX
314172;-860759;AL
316727;-1062399;TX
328937;-851453;GA
291422;-956491;TX
645213;-1654053;AK
412761;-732536;CT
334051;-908909;MS
325607;-935625;LA
324024;-988176;TX
610963;-1462596;AK
278923;-828074;FL
402689;-747764;NJ
479527;-1243903;WA
338234;-1119161;AZ
339411;-780205;NC
432028;-962897;IA
478979;-1225579;WA
378096;-804327;WV
403936;-754965;PA
402355;-788247;PA
315668;-914404;LA
387417;-858117;IN
442719;-1231656;OR
350849;-806349;NC
315817;-1005474;TX
338834;-914857;AR
269928;-820072;FL
418076;-899616;IL
351545;-805345;NC
326233;-964525;TX
411197;-750465;PA
397471;-838109;OH
478292;-1221451;WA
416223;-111943;UT
327192;-1146598;AZ
402326;-761392;PA
296627;-959352;TX
385412;-89853;IL
427338;-882489;WI
35386;-785437;NC
422298;-911861;IA
397714;-766799;PA
407951;-893672;IL
403279;-758414;PA
400077;-767303;PA
406216;-747737;NJ
376148;-845815;KY
346394;-102723;TX
403791;-807095;OH
380499;-1037225;CO
301645;-978631;TX
348539;-1067011;NM
401066;-832686;OH
353239;-823722;NC
440293;-881625;WI
334521;-883399;MS
304717;-88345;AL
324056;-995039;TX
360052;-884181;TN
413643;-739682;NY
354147;-945137;OK
351392;-939178;AR
449973;-927564;WI
462688;-844568;MI
368688;-1217317;CA
414416;-904462;IL
410983;-884249;IL
412199;-850193;IN
409484;-73116;NY
289273;-81665;FL
403687;-74943;NJ
407592;-736809;NY
463454;-1201925;WA
386799;-851658;KY
428282;-786342;NY
381692;-1213113;CA
385987;-771555;MD
411615;-790827;PA
318646;-903929;MS
411225;-733516;CT
412884;-959171;IA
424457;-856435;MI
432517;-862715;MI
383039;-766395;MD
390033;-748006;NJ
417842;-705332;MA
431982;-862733;MI
293746;-1008306;TX
334423;-941345;TX
365528;-1219222;CA
399716;-80751;OH
384825;-1228899;CA
323848;-989805;TX
461899;-1229125;WA
454498;-941995;MN
180222;-667898;PR
365854;-1219434;CA
41427;-787297;PA
412527;-731089;CT
350139;-1181896;CA
318613;-812623;GA
417064;-916583;IA
450219;-937076;MN
397488;-895436;IL
278417;-816952;FL
457422;-1076082;MT
408613;-999863;NE
342893;-778025;NC
356828;-813683;NC
40325;-796996;PA
362466;-1150571;NV
478429;-1222528;WA
400104;-742806;NJ
412354;-816421;OH
215119;-1580274;HI
408846;-1216691;CA
376198;-1209813;CA
350142;-810378;SC
414318;-813352;OH
408331;-758848;PA
474913;-1203493;WA
450152;-927789;MN
336675;-1142171;AZ
359778;-841091;TN
208391;-1565221;HI
344476;-82395;SC
411803;-836695;OH
433718;-921163;IA
408279;-795233;PA
415727;-912623;IA
439687;-920593;MN
343655;-895379;MS
389804;-749509;NJ
336278;-913953;AR
338182;-924174;AR
373665;-1183958;CA
420132;-893354;IL
447721;-939192;MN
355515;-875539;TN
400384;-741678;NJ
41769;-878977;IL
416846;-705082;MA
323685;-961138;TX
295879;-963282;TX
350959;-787862;NC
333342;-1183315;CA
469648;-1226027;WA
275016;-826146;FL
353552;-810938;NC
410268;-928038;IA
408966;-767933;PA
381833;-991012;KS
381911;-1206763;CA
389752;-780482;VA
418189;-72922;CT
355794;-106113;NM
349616;-819713;SC
401884;-750841;PA
428473;-907065;WI
410523;-813994;OH
431416;-883082;WI
452136;-850132;MI
416047;-739772;NY
307849;-835603;GA
374339;-1222034;CA
365171;-845108;TN
399991;-757517;PA
361328;-941757;AR
324883;-921619;LA
358478;-814867;NC
386665;-1209371;CA
30848;-901459;LA
341029;-1180239;CA
428482;-738082;NY
431145;-94.68;IA
336978;-864228;AL
388374;-767144;MD
358417;-949734;OK
432201;-855535;MI
399502;-750504;NJ
35245;-805212;NC
431323;-763108;NY
465573;-1206138;WA
404639;-855008;IN
184175;-662203;PR
349902;-790694;NC
350058;-919895;AR
344976;-1173472;CA
344553;-1192702;CA
361246;-794649;NC
407886;-801428;PA
360986;-783009;NC
411476;-1117901;UT
346648;-770292;NC
330249;-1092883;AZ
326091;-1106415;AZ
404818;-799736;PA
295765;-950561;TX
413247;-872018;IN
345691;-826838;SC
411742;-733461;CT
425975;-725573;MA
345246;-868856;AL
327752;-924013;LA
449597;-909423;WI
438244;-967143;SD
317096;-836528;GA
352688;-811013;NC
349241;-853431;GA
399418;-742087;NJ
332237;-1171198;CA
389561;-817619;WV
38017;-775593;VA
40337;-79872;PA
366985;-956372;OK
375331;-846602;KY
392668;-1116351;UT
380373;-873739;IN
315987;-832498;GA
413427;-815285;OH
290463;-956988;TX
350463;-820897;SC
317394;-999559;TX
351949;-1078946;NM
401991;-754754;PA
448743;-929975;MN
409138;-734616;NY
432686;-914785;IA
391907;-842197;OH
408254;-735363;NY
404338;-741009;NJ
263359;-802125;FL
389243;-755707;DE
389704;-1228328;CA
401448;-971764;NE
431882;-778067;NY
434515;-765439;NY
411424;-845824;OH
412932;-89071;IL
341547;-1099936;AZ
456757;-948128;MN
347477;-120519;CA
342121;-809921;SC
380123;-1202697;CA
297056;-965571;TX
450208;-846809;MI
352889;-811294;NC
184734;-663346;PR
42468;-764876;NY
452986;-1223337;OR
305824;-870447;FL
361461;-1190644;CA
378803;-1212803;CA
32727;-827191;GA
408295;-736378;NY
423642;-852664;MI
464832;-873569;MI
413669;-815036;OH
195215;-1549944;HI
28252;-821654;FL
385572;-864698;IN
407833;-762329;PA
390287;-121.39;CA
473376;-1227506;WA
402802;-801205;PA
434454;-886403;WI
349236;-865671;AL
349667;-821232;SC
441968;-926166;MN
346076;-923186;AR
417365;-704341;MA
324862;-870305;AL
41199;-907459;IL
43124;-752967;NY
356378;-118482;CA
325785;-864523;AL
299893;-940216;TX
400396;-754439;PA
38.49;-767019;MD
391178;-754837;DE
354991;-938438;AR
358241;-791168;NC
266461;-800752;FL
393986;-87.69;IL
301299;-97.48;TX
327093;-960052;TX
350893;-848512;TN
472477;-1226256;WA
432951;-736351;NY
458192;-1208233;WA
379654;-1223306;CA
184371;-665566;PR
320926;-837868;GA
439167;-880266;WI
313918;-1023503;TX
324609;-850877;AL
299641;-904141;LA
421223;-892665;IL
397978;-915265;MO
39727;-752194;NJ
354001;-788138;NC
393623;-1125471;UT
40746;-885158;IL
386953;-902757;MO
33965;-809223;SC
343708;-990008;OK
340009;-817713;SC
446198;-1239341;OR
408123;-735696;NY
348283;-1066859;NM
405376;-783542;PA
402989;-78943;PA
388539;-767978;MD
423415;-880686;IL
386217;-893734;IL
376213;-1095073;UT
42461;-986465;NE
395078;-776585;MD
400306;-75327;PA
34486;-835497;GA
323455;-896572;MS
268754;-800589;FL
474637;-925444;MN
314342;-869723;AL
369279;-1198773;CA
382567;-769777;VA
307752;-855406;FL
396076;-759414;MD
360663;-881047;TN
442642;-883064;WI
286573;-100422;TX
414881;-74213;NY
430171;-830771;MI
440391;-887378;WI
361005;-872117;TN
416696;-857075;IN
415281;-740234;NY
341537;-856689;AL
39267;-845194;OH
36977;-1219176;CA
363858;-902016;AR
355107;-769898;NC
389559;-761947;MD
411128;-739822;NY
450695;-1227972;OR
381508;-1211554;CA
362217;-823292;TN
329369;-843406;GA
41633;-876673;IL
408038;-904009;IL
340379;-845826;GA
395738;-777482;MD
391878;-844469;OH
374042;-868741;KY
379488;-1206352;CA
29158;-825099;FL
477564;-1225158;WA
390141;-946172;KS
410466;-719465;NY
378694;-940196;MO
399888;-811728;OH
358042;-874577;TN
331608;-963603;TX
384255;-1052132;CO
388186;-821934;OH
322583;-837356;GA
267106;-802763;FL
349342;-821443;SC
383274;-1224871;CA
261032;-817297;FL
41291;-866212;IN
439648;-1116841;ID
408676;-752534;PA
337758;-867964;AL
371491;-90697;MO
320875;-983392;TX
432827;-928113;IA
397329;-777247;PA
440401;-758468;NY
303757;-870573;FL
428921;-787918;NY
407313;-1241551;CA
413225;-748902;PA
474441;-1220972;WA
420517;-1049595;WY
428218;-832563;MI
422671;-89234;IL
414687;-791181;PA
406561;-787783;PA
386301;-90419;MO
384062;-81481;WV
413224;-831341;OH
376819;-827661;KY
326394;-1164744;CA
421723;-878951;IL
360717;-757184;NC
378232;-79825;VA
393987;-1046355;CO
392035;-844283;OH
328711;-939862;LA
400385;-753729;PA
458378;-1196937;OR
39099;-755571;DE
383443;-770624;VA
451819;-1228072;OR
410695;-80058;PA
382054;-75697;MD
416677;-701358;MA
462016;-1189891;WA
328481;-96391;TX
422113;-862759;MI
458768;-932914;MN
466974;-1119428;MT
411535;-872881;IN
398705;-864654;IN
195366;-155159;HI
316296;-962802;TX
403018;-747378;NJ
424448;-879202;IL
324707;-917576;LA
266428;-810937;FL
404317;-1094913;UT
261333;-980475;TX
410773;-737778;NY
470302;-916752;MN
372405;-1219881;CA
391569;-1118135;UT
366997;-1191995;CA
42.08;-916763;IA
265506;-820979;FL
369017;-1217417;CA
346861;-1204404;CA
387251;-756029;DE
390029;-1210303;CA
322515;-1098359;AZ
345018;-1093784;AZ
465999;-955771;MN
285013;-813878;FL
450669;-939203;MN
353381;-845282;TN
401567;-767947;PA
330252;-964381;TX
383462;-982045;KS
382096;-899989;IL
414051;-996408;NE
311267;-841515;GA
298274;-853075;FL
401235;-1027161;CO
350782;-865834;TN
301812;-856268;FL
433032;-965848;SD
434195;-1034657;SD
410941;-813482;OH
394645;-981082;KS
285028;-815377;FL
451033;-914915;WI
388916;-1209849;CA
345044;-118316;CA
334516;-887912;MS
443263;-881756;WI
409202;-770465;PA
398233;-752782;NJ
336526;-858741;AL
273578;-824942;FL
446684;-882351;WI
358991;-905767;AR
307509;-986763;TX
479618;-1220944;WA
414281;-714668;RI
410225;-736564;CT
429373;-1147134;ID
353051;-118997;CA
407359;-1114708;UT
403144;-79356;PA
449076;-1161124;ID
408783;-735884;NY
312954;-822453;GA
270739;-824125;FL
431435;-70649;ME
349755;-819586;SC
286244;-1004287;TX
182667;-659621;PR
432722;-897312;WI
38024;-87512;IN
402607;-740263;NJ
339223;-1164401;CA
416631;-788094;PA
353478;-119047;CA
390884;-845949;OH
399259;-889641;IL
442981;-90842;WI
398254;-754253;PA
37945;-122314;CA
385042;-816398;WV
347736;-907674;AR
400374;-75556;PA
395406;-111456;UT
317713;-84794;GA
409242;-100154;NE
407025;-802838;PA
377032;-810914;WV
279061;-826813;FL
321395;-857141;AL
476187;-1176484;WA
398456;-895363;IL
487934;-1225573;WA
290373;-985728;TX
406684;-74894;NJ
401509;-74982;PA
350246;-990875;OK
445142;-883271;WI
361424;-81174;NC
366687;-963313;OK
364291;-943712;AR
287783;-100491;TX
349136;-851215;GA
40132;-862198;IN
33647;-855698;AL
184213;-666084;PR
44295;-926736;MN
347324;-824407;SC
367913;-959328;OK
430227;-1232812;OR
430742;-760083;NY
418311;-838635;MI
427138;-854693;MI
389409;-749042;NJ
360415;-779064;NC
400329;-755146;PA
396503;-753251;NJ
391429;-843783;OH
39506;-897711;IL
321451;-953196;TX
416953;-905394;IA
389439;-769571;MD
469705;-1237018;WA
405532;-82828;OH
352688;-804369;NC
371235;-792856;VA
392279;-844565;OH
396894;-84.69;OH
375184;-1225036;CA
297588;-955156;TX
407219;-1241987;CA
400929;-764279;PA
340172;-904333;MS
40473;-745334;NJ
358588;-767487;NC
403395;-887628;IL
364219;-96393;OK
412425;-739424;NY
292018;-823098;FL
300811;-97518;TX
317822;-975824;TX
410212;-758963;PA
393636;-934955;MO
338963;-890031;MS
421185;-855413;MI
346219;-786074;NC
391703;-946306;MO
359928;-769401;NC
462622;-1194812;WA
407711;-894669;IL
452599;-941205;MN
426879;-736449;NY
380386;-1212456;CA
387133;-854725;IN
376869;-878878;KY
184245;-666765;PR
422148;-858919;MI
437201;-1162508;ID
385776;-1224513;CA
370255;-1218559;CA
378214;-88929;IL
451579;-936634;MN
379161;-832668;KY
355845;-81224;NC
430563;-923153;IA
47942;-1219924;WA
392173;-844031;OH
390597;-865108;IN
426662;-939024;IA
315432;-824745;GA
389632;-1197683;NV
33842;-1018162;TX
262279;-81728;FL
373503;-1220979;CA
350663;-856227;TN
352894;-937252;AR
41685;-709064;MA
409622;-739976;NJ
316914;-921298;LA
288858;-979002;TX
374581;-947012;KS
407599;-73168;NY
43851;-1042123;WY
288176;-978518;TX
392849;-756366;DE
360572;-1193135;CA
426402;-736033;NY
298671;-950537;TX
405023;-1241105;CA
415502;-814369;OH
354082;-787414;NC
646741;-1470605;AK
41607;-719806;CT
36533;-82329;TN
409497;-833831;OH
401995;-848206;IN
432451;-861074;MI
382461;-875734;IN
409266;-814015;OH
435183;-1119692;ID
379574;-120411;CA
349022;-940953;AR
44299;-947234;MN
340632;-867645;AL
403484;-1047062;CO
392702;-845693;OH
426242;-790786;NY
395973;-743306;NJ
330523;-83244;GA
391635;-847468;OH
425352;-714727;MA
413142;-742237;NY
438366;-1214646;OR
27712;-804254;FL
390141;-122061;CA
392556;-84471;OH
319603;-106576;TX
425599;-1137624;ID
439837;-756021;NY
392123;-778105;WV
429837;-841162;MI
421866;-935863;IA
429009;-73.35;NY
476304;-122218;WA
410797;-739127;NY
417384;-807689;OH
392434;-84457;OH
292191;-820558;FL
355205;-806644;NC
305707;-1006423;TX
352537;-793754;NC
370822;-78003;VA
390675;-789623;WV
376084;-972984;KS
352678;-824526;NC
397666;-750613;NJ
40877;-851683;IN
335687;-831872;GA
29.81;-979103;TX
296441;-814571;FL
410803;-1236972;CA
447171;-1230068;OR
40494;-799249;PA
321469;-827798;GA
398562;-753796;PA
295994;-984841;TX
45056;-877471;WI
390658;-84384;OH
404665;-883788;IL
358847;-901652;AR
346957;-771367;NC
481041;-1233694;WA
458601;-1226756;WA
402113;-76118;PA
420203;-706913;MA
479054;-918517;MN
40748;-752913;PA
349116;-797661;NC
406042;-80655;OH
437451;-1224638;OR
404975;-799475;PA
431835;-889899;WI
419042;-739778;NY
315186;-826396;GA
324755;-971663;TX
400915;-751463;PA
48199;-1066321;MT
472985;-1221335;WA
329557;-952909;TX
480316;-122789;WA
409141;-747027;NJ
331923;-874543;AL
403459;-796693;PA
426088;-833442;MI
416647;-860787;IN
38445;-755662;MD
336659;-954768;TX
370853;-1194495;CA
379399;-1221027;CA
406427;-122246;CA
382864;-808409;WV
388054;-768744;MD
408069;-731711;NY
407657;-1241445;CA
649339;-1480083;AK
414422;-814293;OH
398486;-799085;PA
262937;-979631;TX
406872;-804783;PA
390249;-845695;KY
391488;-800417;WV
405787;-810907;OH
407407;-122929;CA
429127;-83989;MI
459775;-94863;MN
405409;-797819;PA
401768;-755466;PA
403894;-958436;NE
372306;-1195199;CA
454015;-918476;WI
382954;-85964;IN
380671;-914057;MO
404113;-799856;PA
310409;-830748;GA
455409;-1004349;SD
30292;-978083;TX
413852;-719851;CT
424023;-882115;IL
386802;-903081;MO
402017;-748873;PA
341622;-89.63;MS
43621;-969424;SD
333393;-841922;GA
470055;-1234112;WA
339543;-804609;SC
348919;-946075;OK
216111;-1579118;HI
375519;-768017;VA
301957;-935818;LA
275883;-803435;FL
427435;-789027;NY
452759;-123007;OR
407306;-811023;OH
436123;-838423;MI
385774;-976738;KS
35365;-798918;NC
403244;-806173;OH
361169;-892713;TN
393146;-846599;OH
403912;-759509;PA
441648;-921697;MN
325277;-935041;LA
348046;-791822;NC
383489;-775036;VA
441918;-840467;MI
300791;-937598;TX
325982;-881891;AL
376432;-1209073;CA
447364;-924806;WI
357224;-968925;OK
476273;-1222427;WA
360173;-940252;AR
323569;-946513;TX
668766;-1625231;AK
402016;-749706;PA
418379;-967057;NE
18445;-671363;PR
391433;-943994;MO
35404;-945976;OK
303865;-869944;FL
354895;-983575;OK
390853;-843608;OH
420912;-883138;IL
300665;-959278;TX
403608;-1222102;CA
354292;-962998;OK
398432;-966387;KS
332371;-848293;GA
30443;-850455;FL
290927;-809472;FL
290162;-813343;FL
351441;-964968;OK
402111;-752745;PA
411684;-80859;OH
280668;-80561;FL
398987;-747059;NJ
414414;-814743;OH
47133;-1224923;WA
334275;-823131;GA
387776;-75145;DE
285731;-823744;FL
432321;-707963;ME
379494;-874053;IN
346185;-924512;AR
344504;-1186717;CA
419143;-834317;MI
345903;-1181535;CA
352352;-893869;TN
385116;-826996;KY
389928;-769132;MD
402874;-872452;IN
354651;-825719;NC
382975;-1224915;CA
41865;-901593;IL
353168;-1115507;AZ
438261;-878232;WI
378867;-1220368;CA
360444;-102008;TX
352312;-930654;AR
296443;-905324;LA
355305;-829749;NC
382331;-905671;MO
343292;-779141;NC
413206;-122315;CA
30061;-906929;LA
409182;-745508;NJ
394413;-910626;MO
40866;-758322;PA
347389;-1119086;AZ
316343;-915562;LA
336683;-857128;AL
219684;-1597141;HI
348753;-852885;GA
346451;-827818;SC
382845;-952408;KS
402644;-756093;PA
404326;-792599;PA
332995;-810323;SC
299406;-906893;LA
369583;-1217805;CA
357997;-803765;NC
296559;-98658;TX
393042;-1022712;CO
344844;-872833;AL
392362;-846802;OH
352476;-1121834;AZ
471417;-119326;WA
38.94;-909254;MO
394699;-957319;KS
333152;-811364;SC
42492;-96487;SD
19586;-1550713;HI
300646;-907124;LA
40768;-737089;NY
359666;-78196;NC
400439;-876389;IL
38007;-1220873;CA
362251;-802973;NC
356986;-804254;NC
311941;-1014534;TX
41862;-709411;MA
403364;-739863;NJ
399774;-876354;IL
417458;-773031;PA
330021;-835374;GA
375668;-857354;KY
368991;-820784;VA
39038;-856849;IN
393828;-843542;OH
473146;-1165723;ID
182573;-661061;PR
481157;-1219832;WA
277494;-815252;FL
403722;-763055;PA
386549;-927803;MO
403138;-889928;IL
426168;-893756;WI
430085;-786309;NY
420972;-882545;IL
404447;-800685;PA
184309;-658801;PR
302355;-928135;LA
402362;-802268;PA
302393;-93013;LA
408673;-777439;PA
41755;-706128;MA
436265;-949891;MN
343718;-810907;SC
306866;-819212;FL
47282;-1222504;WA
366786;-938682;MO
410154;-738036;NY
380519;-1222201;CA
335067;-966155;TX
40671;-754961;PA
411264;-73322;CT
419515;-765187;PA
472665;-1017734;ND
462662;-96585;MN
338149;-868157;AL
370392;-1220808;CA
326318;-873172;AL
45926;-1161224;ID
331597;-99732;TX
416666;-708056;MA
373566;-799055;VA
403222;-75995;PA
417701;-911283;IA
389554;-1191101;NV
323296;-891534;MS
411491;-733764;CT
321278;-1066571;NM
359644;-899721;AR
353048;-97037;OK
405533;-819171;OH
344346;-775644;NC
489507;-1221484;WA
361306;-96334;OK
348856;-809541;SC
341907;-887204;MS
384213;-1050004;CO
476226;-1227193;WA
341848;-1189445;CA
420484;-894294;IL
330809;-972548;TX
398104;-749407;NJ
424755;-738112;NY
184614;-664891;PR
337335;-852859;GA
404079;-797765;PA
408434;-737014;NY
410273;-740956;NJ
354193;-809998;NC
384676;-908854;MO
40295;-900566;IL
326938;-976581;TX
388201;-817091;WV
420705;-83243;MI
438779;-1169956;OR
456875;-929655;MN
340286;-1142224;AZ
417192;-70606;MA
261097;-972968;TX
312803;-94577;TX
567566;-1328727;AK
28686;-821165;FL
402644;-80998;OH
348856;-827104;SC
373783;-798206;VA
347904;-826961;SC
299848;-980906;TX
404073;-799097;PA
